Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Engine_volume,Turbo,Run,bins_airbags,bins_mileage
53580,765,SSANGYONG,other,2015,Jeep,Yes,Diesel,49253 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,49253.0,[0-4],[0-100.000]
35000,0,MERCEDES-BENZ,other,2008,Microbus,Yes,Diesel,250000 km,4.0,Manual,Rear,5,Left wheel,White,2,(2-3],Yes,250000.0,[0-4],(200.000-300.000]
9095,0,NISSAN,other,2007,Sedan,Yes,Petrol,157500 km,4.0,Variator,Front,4,Right-hand drive,Black,7,(1-2],No,157500.0,(4-8],(100.000-200.000]
18817,0,TOYOTA,Camry,2008,Sedan,No,Petrol,192785 km,4.0,Automatic,Front,4,Left wheel,Silver,2,(2-3],No,192785.0,[0-4],(100.000-200.000]
16621,1058,TOYOTA,Camry,2012,Sedan,Yes,Petrol,132826 km,6.0,Tiptronic,Front,4,Left wheel,White,12,(3-4],No,132826.0,(8-12],(100.000-200.000]
20698,900,HYUNDAI,Sonata,2015,Sedan,No,Petrol,65000 km,4.0,Tiptronic,Front,4,Left wheel,Black,12,(2-3],No,65000.0,(8-12],[0-100.000]
29479,0,MERCEDES-BENZ,other,2013,Sedan,Yes,Petrol,125000 km,6.0,Tiptronic,Rear,4,Left wheel,Blue,12,(1-2],Yes,125000.0,(8-12],(100.000-200.000]
14113,0,other,other,<2006,Jeep,No,Petrol,250000 km,8.0,Tiptronic,4x4,4,Left wheel,Black,0,(4-5],No,250000.0,[0-4],(200.000-300.000]
470,640,FORD,other,2013,Sedan,Yes,Hybrid,75656 km,4.0,Automatic,Front,4,Left wheel,White,0,(1-2],No,75656.0,[0-4],[0-100.000]
2274,247,HONDA,other,2014,Hatchback,Yes,Hybrid,149970 km,4.0,Automatic,Front,4,Left wheel,Grey,0,(1-2],No,149970.0,[0-4],(100.000-200.000]
470,531,NISSAN,other,2012,Jeep,Yes,Petrol,136712 km,4.0,Automatic,4x4,4,Left wheel,White,0,(1-2],No,136712.0,[0-4],(100.000-200.000]
11290,0,other,other,2008,other,No,Diesel,111111 km,4.0,Manual,Front,4,Left wheel,Grey,12,(1-2],Yes,111111.0,(8-12],(100.000-200.000]
15681,0,other,other,<2006,Hatchback,No,Diesel,187000 km,4.0,Manual,Front,4,Left wheel,Red,8,(1-2],Yes,187000.0,(4-8],(100.000-200.000]
9095,0,NISSAN,other,2006,Hatchback,Yes,Petrol,1810 km,4.0,Variator,Front,4,Right-hand drive,Black,8,(1-2],No,1810.0,(4-8],[0-100.000]
314,531,NISSAN,other,2012,Jeep,Yes,Petrol,61018 km,4.0,Automatic,4x4,4,Left wheel,White,0,(1-2],No,61018.0,[0-4],[0-100.000]
20385,640,FORD,other,2013,Hatchback,Yes,Hybrid,232000 km,4.0,Tiptronic,Front,4,Left wheel,White,12,(1-2],No,232000.0,(8-12],(200.000-300.000]
188,1185,FORD,other,2009,Jeep,Yes,Hybrid,196682 km,4.0,Automatic,Front,4,Left wheel,Black,0,(2-3],No,196682.0,[0-4],(100.000-200.000]
11290,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,165000 km,4.0,Automatic,Front,4,Left wheel,Silver,12,(1-2],No,165000.0,(8-12],(100.000-200.000]
282,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,93816 km,4.0,Automatic,Front,4,Left wheel,Black,0,(2-3],No,93816.0,[0-4],[0-100.000]
27065,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,38914 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,38914.0,[0-4],[0-100.000]
23207,528,NISSAN,other,2014,Jeep,No,Petrol,28460 km,4.0,Tiptronic,Front,4,Left wheel,Grey,8,(1-2],Yes,28460.0,(4-8],[0-100.000]
188,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,108826 km,4.0,Automatic,Front,4,Left wheel,Black,0,(2-3],No,108826.0,[0-4],(100.000-200.000]
32045,640,SSANGYONG,other,2013,Jeep,Yes,Diesel,152739 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,152739.0,[0-4],(100.000-200.000]
8311,0,NISSAN,other,<2006,Hatchback,No,Petrol,111111 km,4.0,Automatic,Front,4,Right-hand drive,Red,0,(1-2],No,111111.0,[0-4],(100.000-200.000]
10036,0,MERCEDES-BENZ,other,<2006,Sedan,No,Petrol,199000 km,4.0,Automatic,Rear,4,Left wheel,Black,9,(1-2],No,199000.0,(8-12],(100.000-200.000]
21953,642,KIA,other,2012,Sedan,Yes,Petrol,142400 km,4.0,Tiptronic,Front,4,Left wheel,Black,11,(1-2],Yes,142400.0,(8-12],(100.000-200.000]
1019,382,CHEVROLET,other,2017,Hatchback,Yes,Plug-in Hybrid,102379 km,4.0,Automatic,Front,4,Left wheel,Blue,12,(1-2],No,102379.0,(8-12],(100.000-200.000]
7840,0,NISSAN,other,<2006,Universal,No,CNG,147000 km,4.0,Automatic,4x4,4,Right-hand drive,Black,2,(1-2],No,147000.0,[0-4],(100.000-200.000]
18669,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,52686 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,52686.0,[0-4],[0-100.000]
706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,122874 km,6.0,Automatic,Rear,4,Left wheel,Black,12,(3-4],No,122874.0,(8-12],(100.000-200.000]
15681,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,20800 km,4.0,Automatic,Rear,4,Left wheel,Black,6,(1-2],Yes,20800.0,(4-8],[0-100.000]
47042,0,TOYOTA,other,2014,Jeep,Yes,Petrol,130000 km,6.0,Tiptronic,4x4,4,Left wheel,White,12,(3-4],No,130000.0,(8-12],(100.000-200.000]
95000,0,MERCEDES-BENZ,other,2011,Microbus,Yes,Diesel,300000 km,6.0,Manual,Rear,2,Left wheel,White,4,(2-3],Yes,300000.0,[0-4],(200.000-300.000]
6272,0,other,other,<2006,other,No,Diesel,200000 km,4.0,Manual,Front,2,Left wheel,White,2,(1-2],No,200000.0,[0-4],(100.000-200.000]
20297,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,104860 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,104860.0,[0-4],(100.000-200.000]
157,919,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,145227 km,6.0,Automatic,4x4,4,Left wheel,Grey,12,(2-3],No,145227.0,(8-12],(100.000-200.000]
1882,1211,BMW,X5,2010,Jeep,Yes,Diesel,265210 km,6.0,Automatic,4x4,4,Left wheel,Black,0,(2-3],No,265210.0,[0-4],(200.000-300.000]
38737,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,119552 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,119552.0,[0-4],(100.000-200.000]
1176,1080,other,other,2014,Jeep,Yes,Petrol,186282 km,6.0,Automatic,4x4,4,Left wheel,White,12,(3-4],No,186282.0,(8-12],(100.000-200.000]
46728,1807,MERCEDES-BENZ,other,2012,Coupe,Yes,Petrol,92483 km,8.0,Automatic,Rear,2,Left wheel,Grey,12,,No,92483.0,(8-12],[0-100.000]
23521,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,67200 km,4.0,Tiptronic,Front,4,Left wheel,Black,8,(1-2],No,67200.0,(4-8],[0-100.000]
6899,0,BMW,other,<2006,Sedan,Yes,Petrol,185000 km,6.0,Tiptronic,Rear,4,Right-hand drive,Green,10,(2-3],No,185000.0,(8-12],(100.000-200.000]
2274,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,128739 km,4.0,Automatic,Front,4,Left wheel,Green,12,(2-3],No,128739.0,(8-12],(100.000-200.000]
21326,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,107200 km,4.0,Automatic,Front,4,Left wheel,Grey,16,(1-2],No,107200.0,(12-16],(100.000-200.000]
46919,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,71689 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(2-3],No,71689.0,[0-4],[0-100.000]
3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,159379 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,159379.0,(8-12],(100.000-200.000]
27190,639,CHEVROLET,other,2014,Sedan,Yes,Petrol,99807 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,99807.0,[0-4],[0-100.000]
20385,900,HYUNDAI,other,2015,Sedan,Yes,Petrol,66000 km,4.0,Tiptronic,Front,4,Left wheel,Black,12,(2-3],No,66000.0,(8-12],[0-100.000]
14113,474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,184000 km,4.0,Tiptronic,Front,4,Left wheel,White,8,(1-2],Yes,184000.0,(4-8],(100.000-200.000]
100355,915,BMW,X5,2014,Jeep,Yes,Diesel,103000 km,6.0,Tiptronic,4x4,4,Left wheel,White,12,(2-3],Yes,103000.0,(8-12],(100.000-200.000]
15994,1104,BMW,X5,2015,Jeep,Yes,Petrol,204461 km,6.0,Automatic,4x4,4,Left wheel,White,0,(2-3],No,204461.0,[0-4],(200.000-300.000]
110,0,BMW,X5,2008,Jeep,Yes,Petrol,121121 km,6.0,Automatic,4x4,4,Left wheel,Black,10,(2-3],No,121121.0,(8-12],(100.000-200.000]
6899,0,BMW,X5,<2006,Jeep,Yes,CNG,200000 km,8.0,Automatic,4x4,4,Left wheel,Silver,6,(4-5],No,200000.0,(4-8],(100.000-200.000]
7213,0,other,other,<2006,Hatchback,No,CNG,185000 km,4.0,Manual,Front,4,Left wheel,Blue,4,(1-2],No,185000.0,[0-4],(100.000-200.000]
10349,836,HYUNDAI,other,2010,Coupe,Yes,Petrol,125126 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,125126.0,[0-4],(100.000-200.000]
19598,663,HYUNDAI,Sonata,2015,Sedan,Yes,Diesel,20796 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,20796.0,[0-4],[0-100.000]
706,574,HONDA,other,2010,Hatchback,Yes,Hybrid,189571 km,4.0,Automatic,Front,4,Left wheel,Silver,0,(1-2],No,189571.0,[0-4],(100.000-200.000]
46728,934,TOYOTA,other,2015,Jeep,No,Petrol,71104 km,4.0,Automatic,4x4,4,Left wheel,White,6,(2-3],No,71104.0,(4-8],[0-100.000]
392,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,0 km,4.0,Automatic,Front,4,Left wheel,Silver,0,(2-3],No,130000.0,[0-4],(100.000-200.000]
26613,833,CHEVROLET,other,2015,Jeep,Yes,Diesel,69010 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,69010.0,[0-4],[0-100.000]
38574,0,MERCEDES-BENZ,other,2009,Minivan,Yes,Diesel,151245 km,4.0,Tiptronic,Rear,4,Left wheel,Silver,6,(2-3],Yes,151245.0,(4-8],(100.000-200.000]
12849,893,HYUNDAI,Elantra,2008,Sedan,Yes,Petrol,134592 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,134592.0,[0-4],(100.000-200.000]
314,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,35314 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],No,35314.0,(8-12],[0-100.000]
21953,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,60800 km,4.0,Tiptronic,Rear,4,Left wheel,Silver,12,(1-2],Yes,60800.0,(8-12],[0-100.000]
19757,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Diesel,261086 km,6.0,Tiptronic,Rear,4,Left wheel,Black,12,(3-4],Yes,261086.0,(8-12],(200.000-300.000]
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,284490 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,284490.0,[0-4],(200.000-300.000]
8154,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,CNG,290000 km,6.0,Tiptronic,Rear,4,Left wheel,Black,10,(3-4],Yes,290000.0,(8-12],(200.000-300.000]
10986,687,HYUNDAI,other,2010,Hatchback,Yes,Petrol,157730 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,157730.0,[0-4],(100.000-200.000]
20385,0,FORD,other,2016,Sedan,Yes,Petrol,67680 km,4.0,Automatic,Front,4,Left wheel,Silver,12,(1-2],No,67680.0,(8-12],[0-100.000]
13454,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,85226 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(2-3],No,85226.0,[0-4],[0-100.000]
23521,0,NISSAN,other,2014,Minivan,Yes,Hybrid,70000 km,4.0,Automatic,4x4,4,Right-hand drive,Silver,12,(1-2],Yes,70000.0,(8-12],[0-100.000]
7213,0,other,other,<2006,Jeep,Yes,CNG,200000 km,6.0,Automatic,4x4,4,Right-hand drive,Black,2,(3-4],No,200000.0,[0-4],(100.000-200.000]
9722,0,FORD,other,<2006,Microbus,No,Diesel,0 km,4.0,Manual,Front,4,Left wheel,Red,2,(1-2],Yes,130000.0,[0-4],(100.000-200.000]
4547,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,494317 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,494317.0,(8-12],(400.000-500.000]
188,289,FORD,other,2008,Sedan,Yes,Hybrid,209843 km,4.0,Automatic,Front,4,Left wheel,Grey,0,[0-1],No,209843.0,[0-4],(200.000-300.000]
18189,640,FORD,other,2013,Sedan,Yes,Hybrid,174400 km,4.0,Variator,Front,4,Left wheel,Black,6,(1-2],No,174400.0,(4-8],(100.000-200.000]
8624,707,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,57857 km,4.0,Automatic,Front,4,Left wheel,Red,4,(1-2],No,57857.0,[0-4],[0-100.000]
8781,0,MERCEDES-BENZ,other,<2006,Sedan,No,CNG,200000 km,4.0,Manual,Rear,4,Left wheel,Black,12,(2-3],No,200000.0,(8-12],(100.000-200.000]
33243,1363,LEXUS,other,2012,Jeep,Yes,Petrol,229334 km,8.0,Automatic,4x4,4,Left wheel,Black,0,(4-5],No,229334.0,[0-4],(200.000-300.000]
18189,586,TOYOTA,other,2012,Sedan,No,Petrol,74000 km,4.0,Automatic,Front,4,Left wheel,Grey,8,(1-2],No,74000.0,(4-8],[0-100.000]
13799,753,HYUNDAI,other,2012,Sedan,Yes,Hybrid,147000 km,4.0,Tiptronic,Front,4,Left wheel,Blue,12,(2-3],No,147000.0,(8-12],(100.000-200.000]
29793,0,MERCEDES-BENZ,other,2011,Sedan,Yes,Petrol,100000 km,4.0,Automatic,Rear,4,Left wheel,Black,12,(1-2],Yes,100000.0,(8-12],[0-100.000]
3200,0,other,other,<2006,Coupe,No,Petrol,247586 km,4.0,Manual,Front,2,Left wheel,Black,2,(1-2],No,247586.0,[0-4],(200.000-300.000]
21181,639,CHEVROLET,other,2014,Jeep,Yes,Diesel,180224 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,180224.0,[0-4],(100.000-200.000]
3607,1399,LEXUS,other,2010,Sedan,Yes,Petrol,126110 km,6.0,Automatic,Front,4,Left wheel,Red,12,(3-4],No,126110.0,(8-12],(100.000-200.000]
73313,1076,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,21844 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,21844.0,[0-4],[0-100.000]
7840,0,BMW,X5,<2006,Jeep,Yes,LPG,244800 km,6.0,Automatic,4x4,4,Left wheel,Silver,6,(2-3],No,244800.0,(4-8],(200.000-300.000]
8154,0,other,other,<2006,Universal,No,Petrol,220000 km,4.0,Manual,Front,4,Left wheel,Black,4,(1-2],No,220000.0,[0-4],(200.000-300.000]
15681,0,MERCEDES-BENZ,other,<2006,Jeep,Yes,LPG,170000 km,6.0,Tiptronic,4x4,4,Left wheel,Silver,12,(3-4],No,170000.0,(8-12],(100.000-200.000]
10202,502,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,208533 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,208533.0,[0-4],(200.000-300.000]
17249,640,VOLKSWAGEN,other,2013,Jeep,No,Petrol,95000 km,4.0,Tiptronic,Front,4,Left wheel,Silver,12,(1-2],Yes,95000.0,(8-12],[0-100.000]
25716,0,other,other,2014,Hatchback,Yes,Petrol,100800 km,4.0,Automatic,Front,4,Left wheel,White,6,(1-2],No,100800.0,(4-8],(100.000-200.000]
51191,1017,HONDA,other,2017,Sedan,Yes,Petrol,5000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,5000.0,[0-4],[0-100.000]
4077,640,FORD,other,2013,Sedan,Yes,Hybrid,320554 km,4.0,Automatic,Front,4,Left wheel,White,0,(1-2],No,320554.0,[0-4],(300.000-400.000]
73131,784,HONDA,other,2017,Coupe,Yes,Petrol,19217 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,19217.0,[0-4],[0-100.000]
16599,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,209254 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,209254.0,[0-4],(200.000-300.000]
1725,1363,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,180659 km,8.0,Automatic,4x4,4,Left wheel,Black,12,(4-5],No,180659.0,(8-12],(100.000-200.000]
62722,0,BMW,other,2008,Jeep,Yes,Petrol,19200 km,6.0,Tiptronic,4x4,4,Left wheel,White,0,(2-3],Yes,19200.0,[0-4],[0-100.000]
70,0,BMW,other,2006,Sedan,Yes,Petrol,100000 km,6.0,Automatic,Rear,4,Left wheel,Black,5,(2-3],No,100000.0,(4-8],[0-100.000]
18817,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,104686 km,4.0,Tiptronic,Front,4,Left wheel,Silver,10,(2-3],No,104686.0,(8-12],(100.000-200.000]
43880,900,other,other,2015,Jeep,Yes,Petrol,40715 km,4.0,Automatic,Front,4,Left wheel,White,4,(2-3],No,40715.0,[0-4],[0-100.000]
7213,924,TOYOTA,other,2011,Jeep,Yes,Petrol,108398 km,4.0,Automatic,4x4,4,Left wheel,Silver,12,(2-3],No,108398.0,(8-12],(100.000-200.000]
5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,190549 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,190549.0,(8-12],(100.000-200.000]
16900,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,103017 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,103017.0,[0-4],(100.000-200.000]
21012,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,84000 km,4.0,Tiptronic,Front,4,Left wheel,White,12,(2-3],No,84000.0,(8-12],[0-100.000]
25889,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,106724 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,106724.0,[0-4],(100.000-200.000]
21326,353,TOYOTA,other,2015,Hatchback,No,Hybrid,198400 km,4.0,Variator,Front,4,Left wheel,White,6,(1-2],No,198400.0,(4-8],(100.000-200.000]
21326,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,90000 km,4.0,Tiptronic,Front,4,Left wheel,White,0,(2-3],No,90000.0,[0-4],[0-100.000]
13799,915,BMW,X5,2014,Jeep,Yes,Diesel,230942 km,6.0,Automatic,4x4,4,Left wheel,White,12,(2-3],No,230942.0,(8-12],(200.000-300.000]
18000,1552,TOYOTA,other,2015,Minivan,No,Hybrid,0 km,4.0,Automatic,Front,4,Right-hand drive,White,2,(1-2],No,130000.0,[0-4],(100.000-200.000]
27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,100247 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,100247.0,[0-4],(100.000-200.000]
13946,502,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,113400 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,113400.0,[0-4],(100.000-200.000]
549,585,TOYOTA,other,2013,Sedan,Yes,Petrol,170922 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,170922.0,(8-12],(100.000-200.000]
784,586,MERCEDES-BENZ,other,2012,Sedan,Yes,Petrol,259229 km,4.0,Automatic,Rear,4,Left wheel,White,12,(1-2],No,259229.0,(8-12],(200.000-300.000]
43905,1249,TOYOTA,other,2017,Jeep,No,Petrol,28800 km,4.0,Tiptronic,4x4,4,Left wheel,White,16,(2-3],No,28800.0,(12-16],[0-100.000]
6272,2297,MERCEDES-BENZ,other,2016,Jeep,Yes,Petrol,17584 km,8.0,Automatic,4x4,4,Left wheel,Black,0,,No,17584.0,[0-4],[0-100.000]
314,1018,BMW,X5,2011,Jeep,Yes,Diesel,207544 km,6.0,Automatic,4x4,4,Left wheel,Grey,12,(2-3],No,207544.0,(8-12],(200.000-300.000]
6000,0,other,other,<2006,Sedan,No,Petrol,81000 km,4.0,Automatic,Front,4,Left wheel,Red,8,(1-2],No,81000.0,(4-8],[0-100.000]
5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,107800 km,6.0,Automatic,Rear,4,Left wheel,Grey,12,(3-4],No,107800.0,(8-12],(100.000-200.000]
15053,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Petrol,153000 km,6.0,Automatic,Rear,4,Right-hand drive,Silver,10,(3-4],No,153000.0,(8-12],(100.000-200.000]
7213,0,HONDA,FIT,<2006,Hatchback,No,Petrol,198000 km,4.0,Variator,Front,4,Right-hand drive,Silver,2,(1-2],No,198000.0,[0-4],(100.000-200.000]
784,915,BMW,X5,2014,Jeep,Yes,Petrol,145474 km,6.0,Automatic,Rear,4,Left wheel,Grey,12,(2-3],No,145474.0,(8-12],(100.000-200.000]
29087,694,CHEVROLET,other,2014,Jeep,Yes,Diesel,120309 km,4.0,Automatic,Front,4,Left wheel,White,4,(2-3],No,120309.0,[0-4],(100.000-200.000]
19121,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,180000 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,180000.0,[0-4],(100.000-200.000]
9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,271695 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,271695.0,[0-4],(200.000-300.000]
8500,0,MERCEDES-BENZ,other,<2006,Microbus,No,Diesel,2000 km,5.0,Manual,Rear,2,Left wheel,White,1,(2-3],No,2000.0,[0-4],[0-100.000]
22266,0,other,other,<2006,Jeep,Yes,CNG,208000 km,6.0,Automatic,4x4,4,Right-hand drive,Silver,2,(2-3],No,208000.0,[0-4],(200.000-300.000]
10036,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,354569 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,354569.0,[0-4],(300.000-400.000]
57902,1079,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,66790 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,66790.0,[0-4],[0-100.000]
1019,1307,other,other,2015,Sedan,Yes,Petrol,0 km,6.0,Automatic,Front,4,Left wheel,Grey,12,(3-4],No,130000.0,(8-12],(100.000-200.000]
18503,0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,100000 km,4.0,Variator,Front,4,Left wheel,White,8,(1-2],No,100000.0,(4-8],[0-100.000]
14113,0,MERCEDES-BENZ,other,<2006,Minivan,No,Diesel,0 km,4.0,Manual,Rear,5,Left wheel,White,4,(2-3],Yes,130000.0,[0-4],(100.000-200.000]
79971,798,MERCEDES-BENZ,other,2015,Jeep,Yes,Diesel,52000 km,4.0,Tiptronic,4x4,4,Left wheel,Black,12,(2-3],Yes,52000.0,(8-12],[0-100.000]
3763,1850,MERCEDES-BENZ,other,2008,Jeep,Yes,Diesel,366869 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,366869.0,(8-12],(300.000-400.000]
14069,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,112417 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,112417.0,[0-4],(100.000-200.000]
8311,502,HONDA,other,2013,Sedan,Yes,Hybrid,144872 km,4.0,Automatic,Front,4,Left wheel,White,0,(1-2],No,144872.0,[0-4],(100.000-200.000]
1725,585,LEXUS,other,2013,Hatchback,Yes,Hybrid,188194 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,188194.0,[0-4],(100.000-200.000]
4600,0,other,other,<2006,Jeep,No,Petrol,221000 km,4.0,Automatic,4x4,4,Right-hand drive,Blue,2,(1-2],No,221000.0,[0-4],(200.000-300.000]
17876,751,KIA,other,2013,Sedan,Yes,Hybrid,146000 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,146000.0,(8-12],(100.000-200.000]
784,781,FORD,other,2012,Jeep,Yes,Hybrid,95349 km,4.0,Automatic,Front,4,Left wheel,Blue,0,(2-3],No,95349.0,[0-4],[0-100.000]
1900,0,VOLKSWAGEN,other,<2006,Sedan,No,CNG,30000 km,4.0,Manual,Front,4,Left wheel,other,3,(1-2],No,30000.0,[0-4],[0-100.000]
6899,0,other,other,<2006,other,No,Diesel,11111 km,4.0,Manual,Front,4,Left wheel,White,2,(1-2],Yes,11111.0,[0-4],[0-100.000]
7840,0,FORD,other,<2006,Microbus,No,Diesel,330000 km,4.0,Manual,Front,4,Left wheel,White,0,(1-2],No,330000.0,[0-4],(300.000-400.000]
862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,130478 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,130478.0,(8-12],(100.000-200.000]
14583,0,other,other,2009,Hatchback,No,Petrol,98000 km,4.0,Tiptronic,Front,4,Left wheel,Blue,8,(1-2],No,98000.0,(4-8],[0-100.000]
33243,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,172137 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,172137.0,[0-4],(100.000-200.000]
8154,642,FORD,other,2012,Sedan,No,Petrol,111284 km,4.0,Automatic,Front,4,Left wheel,Blue,12,(1-2],No,111284.0,(8-12],(100.000-200.000]
18503,0,TOYOTA,Prius,2020,Sedan,No,Petrol,13000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,13000.0,[0-4],[0-100.000]
12544,0,FORD,other,<2006,Microbus,No,Diesel,0 km,4.0,Manual,Rear,5,Left wheel,White,2,(2-3],Yes,130000.0,[0-4],(100.000-200.000]
12858,893,HYUNDAI,other,2008,Sedan,Yes,Diesel,250000 km,4.0,Manual,Front,4,Left wheel,Black,8,(1-2],Yes,250000.0,(4-8],(200.000-300.000]
11450,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,133000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,133000.0,[0-4],(100.000-200.000]
12000,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,239179 km,4.0,Automatic,Front,4,Left wheel,Silver,12,(1-2],No,239179.0,(8-12],(200.000-300.000]
8154,0,NISSAN,other,<2006,Hatchback,No,Petrol,178000 km,4.0,Automatic,Front,4,Right-hand drive,other,4,(1-2],No,178000.0,[0-4],(100.000-200.000]
392,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,0 km,4.0,Automatic,Front,4,Left wheel,Silver,0,(2-3],No,130000.0,[0-4],(100.000-200.000]
21953,0,BMW,X5,<2006,Jeep,Yes,Petrol,155087 km,6.0,Tiptronic,4x4,4,Left wheel,Black,12,(2-3],No,155087.0,(8-12],(100.000-200.000]
26180,831,other,other,2011,Jeep,Yes,Petrol,129776 km,4.0,Automatic,Front,4,Left wheel,White,4,(2-3],No,129776.0,[0-4],(100.000-200.000]
