Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Engine volume,Turbo,Mileage
470,780,CHEVROLET,Cruze,2019,Minivan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,12,1,0,43371.0
6272,0,other,other,2005,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Blue,0,2,0,224000.0
58579,1110,SSANGYONG,other,2017,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,2,0,58113.0
61154,1275,TOYOTA,Camry,2019,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Blue,12,2,0,10000.0
3136,891,HYUNDAI,Elantra,2016,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,40464.0
50,0,HYUNDAI,Elantra,2013,Sedan,No,LPG,4.0,Tiptronic,Front,4,Left wheel,White,8,1,0,96000.0
26657,0,NISSAN,other,2005,Jeep,No,Diesel,4.0,Manual,4x4,4,Left wheel,Blue,6,2,1,320000.0
29793,0,CHEVROLET,other,2013,Coupe,No,Petrol,6.0,Tiptronic,Rear,2,Left wheel,Red,6,3,0,131000.0
10976,1834,MERCEDES-BENZ,other,2005,Sedan,No,Diesel,4.0,Tiptronic,Rear,4,Left wheel,Silver,6,2,1,257000.0
2822,1024,TOYOTA,other,2010,Jeep,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Black,12,2,0,136171.0
11604,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,404303.0
16308,1811,LEXUS,other,2010,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Grey,0,4,0,357246.0
16621,0,FORD,other,2005,Microbus,No,Diesel,4.0,Manual,Rear,4,Left wheel,White,1,2,1,350000.0
15681,0,CHEVROLET,Cruze,2012,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,other,8,1,1,140000.0
66479,503,HYUNDAI,Tucson,2019,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,7771.0
470,382,FORD,other,2015,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,0,1,0,367720.0
22894,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Black,10,2,0,94000.0
62355,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,75000.0
17035,707,SSANGYONG,other,2011,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,157456.0
4234,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,2,0,26918.0
94,779,other,other,2013,Sedan,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Silver,0,2,0,74688.0
10976,0,MERCEDES-BENZ,other,2005,Sedan,Yes,Petrol,8.0,Automatic,Rear,4,Left wheel,White,0,4,0,260000.0
13987,531,CHEVROLET,other,2012,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,111937.0
19130,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,10,1,0,109200.0
14426,0,VOLKSWAGEN,other,2012,Sedan,Yes,LPG,5.0,Automatic,Front,4,Left wheel,Black,8,2,0,169600.0
11133,0,HONDA,FIT,2012,Hatchback,No,Hybrid,4.0,Variator,Front,4,Right-hand drive,Silver,4,1,0,154000.0
22894,441,KIA,other,2015,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,8,2,0,89248.0
282,1598,MERCEDES-BENZ,other,2008,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Silver,12,2,0,213998.0
2666,1399,HONDA,other,2010,Sedan,Yes,Petrol,6.0,Automatic,Front,4,Left wheel,White,12,3,0,241786.0
46728,1327,TOYOTA,other,2018,Jeep,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Black,12,2,0,51200.0
17876,1598,BMW,other,2008,Sedan,Yes,Petrol,6.0,Variator,Rear,4,Left wheel,Silver,12,2,0,220000.0
56136,1017,MERCEDES-BENZ,other,2017,Sedan,Yes,Petrol,4.0,Automatic,Rear,4,Left wheel,Black,12,1,0,50963.0
25264,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,other,4,2,0,198916.0
6586,0,HONDA,FIT,2005,Hatchback,No,Petrol,4.0,Variator,Front,4,Right-hand drive,Silver,2,1,0,204950.0
87021,0,MERCEDES-BENZ,other,2013,Microbus,Yes,Diesel,8.0,Manual,Rear,4,Left wheel,White,2,2,1,240000.0
251,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Silver,0,2,0,259184.0
30420,1053,TOYOTA,other,2014,Jeep,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,other,12,3,0,95000.0
21953,0,NISSAN,other,2016,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,White,0,1,0,56000.0
47000,394,TOYOTA,other,2014,Sedan,Yes,Hybrid,4.0,Tiptronic,Front,4,Left wheel,Silver,10,2,0,73602.0
549,781,other,other,2012,Jeep,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Blue,0,2,0,148213.0
470,2225,LEXUS,other,2017,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,White,0,4,0,69918.0
55845,831,HONDA,FIT,2018,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,29939.0
392,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,156326.0
3136,0,HONDA,other,2005,Minivan,No,Petrol,4.0,Tiptronic,Front,4,Right-hand drive,Black,2,2,0,1111.0
14900,707,other,other,2011,Hatchback,No,Petrol,4.0,Tiptronic,4x4,4,Left wheel,Silver,7,1,0,128000.0
5331,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,12,2,0,245792.0
13900,640,VOLKSWAGEN,other,2013,Sedan,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,Black,8,1,0,95000.0
11290,0,TOYOTA,Prius,2008,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,23000.0
26971,917,other,other,2013,Jeep,No,Petrol,6.0,Automatic,4x4,4,Left wheel,other,8,2,0,126000.0
5959,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,12,2,0,0.0
549,862,other,other,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,12,2,0,216550.0
43592,0,NISSAN,other,2018,Jeep,Yes,Petrol,4.0,Tiptronic,4x4,4,Left wheel,Grey,12,1,0,70000.0
3293,1277,KIA,other,2018,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,other,12,2,0,57618.0
36899,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,2,0,86227.0
51194,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,114000.0
21768,642,CHEVROLET,other,2012,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,86342.0
35043,640,SSANGYONG,other,2013,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,92728.0
10349,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,4.0,Variator,Front,4,Right-hand drive,Silver,4,1,0,180000.0
14426,1077,other,other,2019,Sedan,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Silver,12,1,0,1275.0
15681,0,CHEVROLET,Cruze,2012,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,other,8,1,1,140000.0
23521,0,FORD,other,2015,Hatchback,Yes,Plug-in Hybrid,4.0,Tiptronic,Front,4,Left wheel,Silver,8,1,0,179200.0
26657,0,other,other,2008,Coupe,Yes,Petrol,6.0,Manual,Rear,2,Left wheel,Black,12,3,0,151000.0
9408,0,MERCEDES-BENZ,other,2005,Sedan,No,Petrol,6.0,Manual,Rear,4,Left wheel,Black,4,2,0,252000.0
24148,0,TOYOTA,Prius,2014,Sedan,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Green,2,1,0,132669.0
4704,0,VOLKSWAGEN,other,2005,Hatchback,No,CNG,4.0,Manual,Front,4,Left wheel,Black,0,1,0,280000.0
12544,271,TOYOTA,other,2014,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,547744.0
282,831,other,other,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,12,2,0,229677.0
32744,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,174899.0
22580,0,VOLKSWAGEN,other,2014,Sedan,Yes,Petrol,6.0,Tiptronic,Front,4,Left wheel,White,12,1,0,78000.0
13799,0,MERCEDES-BENZ,other,2005,Sedan,Yes,Petrol,6.0,Tiptronic,Rear,4,Right-hand drive,Silver,8,2,0,95140.0
8151,0,TOYOTA,other,2005,Hatchback,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,Silver,8,1,0,190000.0
15367,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Left wheel,White,4,1,0,241000.0
29793,1077,TOYOTA,other,2019,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,12,1,0,4330.0
314,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,6.0,Automatic,Rear,4,Left wheel,Silver,12,3,0,132630.0
4547,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Red,12,2,0,259934.0
16778,638,KIA,other,2014,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,40228.0
6899,1282,KIA,other,2007,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,79776.0
6586,0,other,other,2005,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Green,4,1,0,224000.0
6586,0,TOYOTA,other,2005,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,2,1,0,178000.0
22260,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,4.0,Tiptronic,Front,5,Left wheel,White,12,2,0,70000.0
14113,0,HYUNDAI,other,2013,Coupe,No,Petrol,4.0,Manual,Front,2,Left wheel,Black,4,1,0,90000.0
26343,810,VOLKSWAGEN,other,2016,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,White,12,1,1,87000.0
20071,0,MERCEDES-BENZ,other,2005,Jeep,Yes,CNG,6.0,Tiptronic,4x4,4,Left wheel,Silver,12,3,0,175000.0
1019,919,CHEVROLET,other,2012,Jeep,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,other,12,2,0,343283.0
4077,0,BMW,other,2005,Sedan,No,CNG,4.0,Manual,Rear,4,Right-hand drive,Silver,6,1,0,12000.0
12544,1273,LEXUS,other,2015,Jeep,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,Black,12,3,0,92035.0
13485,919,CHEVROLET,other,2012,Jeep,Yes,Petrol,8.0,Tiptronic,4x4,4,Left wheel,Silver,10,2,0,155000.0
3450,0,MERCEDES-BENZ,other,2005,Sedan,No,CNG,6.0,Manual,Rear,4,Left wheel,other,4,2,0,0.0
470,583,NISSAN,other,2011,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,0,1,0,0.0
30,0,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,45888.0
43868,730,SSANGYONG,other,2016,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,68961.0
3763,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,2,0,124912.0
6272,1360,LEXUS,other,2013,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Black,0,4,0,202651.0
12544,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,other,4,1,0,548407.0
35610,831,SSANGYONG,other,2017,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,71402.0
55638,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,91321.0
18798,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,158000.0
7500,1032,NISSAN,other,2012,Hatchback,No,Petrol,3.0,Automatic,Front,4,Right-hand drive,Silver,2,1,0,66000.0
1411,862,NISSAN,other,2011,Jeep,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,White,12,2,0,135467.0
29793,0,NISSAN,other,2015,Jeep,No,Petrol,4.0,Tiptronic,4x4,4,Left wheel,Silver,12,1,1,29120.0
53872,971,SSANGYONG,other,2016,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,2,0,14950.0
36065,0,MERCEDES-BENZ,other,2014,Sedan,Yes,Petrol,4.0,Automatic,Rear,4,Left wheel,Black,12,1,1,72000.0
2038,353,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,104795.0
9500,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Right-hand drive,White,2,1,0,96000.0
706,645,LEXUS,other,2011,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,0,1,0,116869.0
23521,0,MERCEDES-BENZ,other,2005,Minivan,Yes,LPG,6.0,Tiptronic,Rear,5,Left wheel,White,4,3,0,245000.0
15524,382,KIA,other,2014,Sedan,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,8,2,0,269513.0
14740,271,TOYOTA,other,2014,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,Silver,8,1,0,152000.0
3136,1058,HONDA,other,2012,Sedan,Yes,Petrol,6.0,Automatic,Front,4,Left wheel,Grey,12,3,0,0.0
9252,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,6.0,Automatic,Rear,4,Left wheel,Black,12,2,0,171221.0
25716,0,other,other,2011,Jeep,Yes,Petrol,4.0,Tiptronic,4x4,4,Left wheel,Red,12,1,1,184000.0
27065,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,103825.0
392,1194,TOYOTA,other,2013,Jeep,Yes,Petrol,6.0,Automatic,Rear,4,Left wheel,Grey,12,3,0,194605.0
11604,642,FORD,other,2012,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Silver,12,1,0,11593.0
12544,862,NISSAN,other,2011,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,8,2,0,57000.0
12544,928,other,other,2007,Universal,No,Petrol,4.0,Manual,Front,4,Left wheel,Silver,7,1,0,150000.0
9408,0,other,other,2011,Sedan,No,Petrol,5.0,Tiptronic,Front,4,Left wheel,Black,10,2,1,100000.0
18100,0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,2.0,Automatic,Front,4,Left wheel,Black,6,1,0,115000.0
392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,12,2,0,50226.0
19444,0,NISSAN,other,2010,Jeep,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,Grey,6,1,1,162309.0
15367,911,KIA,other,2010,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,2,0,77400.0
8311,502,HONDA,other,2013,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,0,1,0,144872.0
18817,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Silver,8,1,0,199373.0
34074,639,HYUNDAI,other,2014,Coupe,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,65840.0
8154,0,other,other,2005,Sedan,Yes,Petrol,4.0,Automatic,4x4,4,Right-hand drive,other,4,1,0,0.0
470,353,LEXUS,other,2015,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,0,1,0,115347.0
9408,0,MERCEDES-BENZ,other,2005,Sedan,No,Petrol,6.0,Automatic,Rear,4,Left wheel,Black,8,3,0,2000.0
21796,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Black,8,2,0,48000.0
53185,1079,HONDA,other,2018,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,38639.0
22649,707,SSANGYONG,other,2011,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,131114.0
627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Black,12,3,0,318285.0
11917,0,MERCEDES-BENZ,other,2005,Sedan,Yes,CNG,6.0,Automatic,Rear,4,Left wheel,Silver,8,3,0,0.0
38251,1091,CHEVROLET,other,2016,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,2,0,129459.0
33575,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Blue,4,1,0,65734.0
3500,0,other,other,2005,Universal,No,Petrol,4.0,Manual,Front,4,Left wheel,other,2,1,0,30000.0
549,1694,other,other,2016,Hatchback,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Grey,12,3,0,112701.0
15053,0,HONDA,other,2013,Hatchback,No,Hybrid,4.0,Variator,Front,4,Right-hand drive,White,2,1,0,114000.0
941,1356,LEXUS,other,2014,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Silver,0,4,0,200402.0
17876,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Black,10,1,0,54590.0
7840,0,FORD,other,2005,Microbus,No,Diesel,4.0,Manual,Rear,4,Left wheel,White,0,2,0,0.0
27911,0,other,other,2011,Sedan,Yes,Petrol,4.0,Tiptronic,4x4,4,Left wheel,Black,12,1,1,147200.0
16621,0,FORD,other,2014,Sedan,Yes,Hybrid,6.0,Automatic,Front,4,Left wheel,White,12,1,0,254455.0
4077,1286,other,other,2010,Jeep,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,Blue,12,3,0,282643.0
10349,530,FORD,other,2013,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Grey,12,1,1,117000.0
18189,777,FORD,other,2014,Sedan,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,Green,12,2,0,133000.0
12432,583,other,other,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,160622.0
15132,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,103149.0
4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,6.0,Automatic,Rear,4,Left wheel,Black,12,3,0,128202.0
126322,1493,FORD,other,2016,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,3,0,33543.0
4600,0,MERCEDES-BENZ,other,2005,Sedan,Yes,Petrol,4.0,Automatic,Rear,4,Right-hand drive,Blue,6,1,0,296399.0
13485,1288,CHEVROLET,other,2007,other,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,8,1,1,120000.0
549,919,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,White,12,2,0,169939.0
627,924,NISSAN,other,2017,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,150747.0
314,862,FORD,other,2011,Jeep,Yes,Hybrid,4.0,Automatic,4x4,4,Left wheel,Green,0,2,0,130306.0
43714,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,38945.0
54882,1273,LEXUS,other,2015,Jeep,Yes,Petrol,6.0,Tiptronic,Front,4,Left wheel,Black,10,3,0,37000.0
12544,0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,Silver,4,1,0,176000.0
44517,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,2,0,124708.0
65024,1055,FORD,other,2013,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,3,0,46616.0
11447,308,LEXUS,other,2014,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Red,0,1,0,132563.0
13700,0,other,other,2006,Jeep,No,Petrol,6.0,Automatic,4x4,4,Left wheel,Silver,2,2,0,299200.0
1646,1053,MERCEDES-BENZ,other,2014,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Silver,12,3,0,0.0
549,1234,other,other,2011,Sedan,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,Black,12,3,0,134157.0
17876,878,TOYOTA,Prius,2009,Hatchback,Yes,Petrol,4.0,Variator,Front,4,Left wheel,Silver,0,1,0,211200.0
23304,730,CHEVROLET,other,2016,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,122198.0
15367,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,283895.0
23000,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,68000.0
4704,0,VOLKSWAGEN,other,2005,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Black,8,1,0,248000.0
13172,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,Grey,12,1,0,80000.0
549,585,TOYOTA,Prius,2013,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,298248.0
282,1598,MERCEDES-BENZ,other,2008,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Silver,12,2,0,213998.0
13799,2467,other,other,2005,other,Yes,Petrol,8.0,Automatic,Rear,2,Left wheel,Silver,6,2,0,100000.0
17346,781,HYUNDAI,H1,2012,Universal,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,other,4,2,0,230000.0
17249,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,other,8,2,0,115000.0
34497,0,BMW,other,2011,Sedan,Yes,Petrol,6.0,Tiptronic,Rear,4,Left wheel,Black,12,2,1,156000.0
470,645,LEXUS,other,2011,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,12,1,0,228610.0
19080,528,CHEVROLET,other,2014,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,161296.0
43278,1514,LEXUS,other,2011,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,White,0,4,0,160138.0
2038,353,TOYOTA,Prius,2015,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,104795.0
5959,0,other,other,2005,Sedan,No,CNG,4.0,Automatic,Front,4,Left wheel,Blue,4,1,0,185777.0
23436,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,2,0,173490.0
7213,0,MERCEDES-BENZ,other,2005,Coupe,No,Petrol,4.0,Automatic,Rear,2,Left wheel,Black,0,1,0,226000.0
14269,765,BMW,other,2015,Jeep,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,White,12,1,0,96360.0
13589,531,HYUNDAI,other,2012,Sedan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,114500.0
3450,1399,LEXUS,other,2010,Jeep,Yes,Petrol,6.0,Automatic,Front,4,Left wheel,Blue,0,3,0,136542.0
20005,836,SSANGYONG,other,2010,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,121899.0
9408,0,other,other,2005,Jeep,Yes,CNG,6.0,Tiptronic,4x4,4,Left wheel,White,4,3,0,101000.0
9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,other,4,1,0,510248.0
18503,501,other,other,2014,Coupe,Yes,Petrol,3.0,Manual,Front,2,Left wheel,Black,10,1,1,86234.0
17249,0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,other,12,1,0,142000.0
157,919,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Grey,12,2,0,145227.0
14740,0,BMW,other,2009,Sedan,Yes,Petrol,6.0,Tiptronic,Rear,4,Left wheel,Black,8,2,0,275000.0
17876,0,TOYOTA,Prius,2010,Hatchback,No,Hybrid,4.0,Variator,Front,5,Left wheel,White,10,1,0,150000.0
3763,790,other,other,2009,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,91930.0
470,1234,other,other,2011,Sedan,Yes,Petrol,6.0,Automatic,Rear,4,Left wheel,Silver,12,3,0,158128.0
12074,1018,MERCEDES-BENZ,other,2011,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Grey,0,2,0,246600.0
50178,0,FORD,other,2016,Jeep,Yes,Petrol,4.0,Tiptronic,4x4,4,Left wheel,Black,6,1,1,8000.0
17249,1024,FORD,other,2010,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,10,2,0,131000.0
6586,0,BMW,other,2005,Coupe,No,Petrol,6.0,Manual,Rear,2,Left wheel,Blue,2,1,0,357806.0
28830,639,SSANGYONG,other,2014,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Blue,4,1,0,72030.0
392,1086,other,other,2012,Sedan,Yes,Petrol,6.0,Automatic,Front,2,Left wheel,Grey,12,3,0,350421.0
94083,1104,BMW,X5,2015,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Black,5,2,0,160000.0
11917,574,HONDA,other,2010,Sedan,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,Red,0,1,0,171200.0
8781,0,HONDA,FIT,2009,Hatchback,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,Grey,6,1,0,185000.0
62722,0,BMW,other,2012,Jeep,Yes,Petrol,6.0,Tiptronic,4x4,4,Left wheel,Black,0,2,1,95000.0
1333,289,FORD,other,2008,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Blue,0,0,0,349288.0
2587,382,FORD,other,2015,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,0,1,0,88795.0
314,2472,other,other,2005,Sedan,Yes,Petrol,6.0,Automatic,Rear,4,Left wheel,Blue,12,2,0,0.0
14000,0,KIA,other,2017,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Silver,4,1,0,46000.0
5488,1077,TOYOTA,other,2019,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Red,12,1,0,78424.0
9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,12,2,0,127515.0
